Date,Spend_ACF,Spend_AER,Spend_All,Spend_APG,Spend_GRF,Spend_HCS,Spend_TWS,Spend_All_IncmHigh,Spend_All_IncmMiddle,Spend_All_IncmLow,Merchants_All,Merchants_SS40,Merchants_SS60,Merchants_SS65,Merchants_SS70,Revenue_All,Revenue_SS40,Revenue_SS60,Revenue_SS65,Revenue_SS70
2020-09-07,-0.26899999999999996,-0.495,-0.0479,-0.12,0.0619,-0.146,-0.433,-0.0876,0.0114,-0.0443,-0.23100001,-0.185,-0.14300001,-0.17,-0.36700001,-0.22699999999999998,-0.124,-0.121,-0.12,-0.45699999
2020-09-08,-0.273,-0.6,-0.0771,-0.11599999999999999,0.0614,-0.114,-0.465,-0.12,-0.0217,-0.0702,-0.22899999999999998,-0.18000001,-0.16399999999999998,-0.191,-0.36199999,-0.21600001,-0.0471,-0.163,-0.29699999,-0.42300001
2020-09-09,-0.235,-0.556,-0.0441,-0.0549,0.11900000000000001,-0.141,-0.455,-0.0973,0.0139,-0.03,-0.23,-0.18099999,-0.17,-0.191,-0.36300001,-0.22499999,-0.064499997,-0.17200001,-0.30000001,-0.42699999
2020-09-10,-0.233,-0.54,-0.0455,-0.0575,0.11599999999999999,-0.20600000000000002,-0.45899999999999996,-0.0974,0.009290000000000001,-0.0314,-0.23199999,-0.184,-0.16899999999999998,-0.19,-0.366,-0.205,-0.059099998,-0.145,-0.207,-0.43399999
2020-09-11,-0.251,-0.56,-0.0495,-0.0724,0.0835,-0.126,-0.46799999999999997,-0.1,0.00405,-0.0357,-0.23600000000000002,-0.18899999999999997,-0.168,-0.18600000000000003,-0.37099999,-0.20800000000000002,-0.072400004,-0.125,-0.18000001,-0.45100001
2020-09-12,-0.256,-0.578,-0.0526,-0.0675,0.0807,-0.126,-0.47600000000000003,-0.10099999999999999,-0.003,-0.0393,-0.235,-0.18700001,-0.16500001,-0.18099999,-0.37200001,-0.20200001,-0.07630000299999999,-0.12,-0.111,-0.461
2020-09-13,-0.265,-0.6,-0.0614,-0.0774,0.0908,-0.13,-0.475,-0.109,-0.0151,-0.048,-0.235,-0.18799999,-0.162,-0.17600000000000002,-0.373,-0.20900001,-0.090599999,-0.114,-0.09279999900000001,-0.47799999
2020-09-14,-0.266,-0.5920000000000001,-0.057999999999999996,-0.0749,0.0959,-0.131,-0.474,-0.10400000000000001,-0.0122,-0.0459,-0.237,-0.18899999999999997,-0.15899999,-0.175,-0.373,-0.21799999,-0.10099999999999999,-0.11599999999999999,-0.111,-0.48199999
2020-09-15,-0.268,-0.584,-0.0547,-0.0724,0.10099999999999999,-0.131,-0.473,-0.0983,-0.00921,-0.0438,-0.237,-0.18799999,-0.156,-0.185,-0.37099999,-0.228,-0.10300000000000001,-0.113,-0.184,-0.484
2020-09-16,-0.26899999999999996,-0.575,-0.0513,-0.0698,0.106,-0.131,-0.47200000000000003,-0.0932,-0.00626,-0.0417,-0.23899999,-0.18899999999999997,-0.161,-0.18899999999999997,-0.37099999,-0.233,-0.10400000000000001,-0.126,-0.205,-0.48100001
2020-09-17,-0.271,-0.5670000000000001,-0.048,-0.0673,0.111,-0.132,-0.47100000000000003,-0.08800000000000001,-0.00331,-0.0396,-0.24100000000000002,-0.191,-0.16399999999999998,-0.191,-0.37099999,-0.23399999999999999,-0.10300000000000001,-0.13600001,-0.20800000000000002,-0.47700000000000004
2020-09-18,-0.272,-0.5589999999999999,-0.0446,-0.0648,0.11699999999999999,-0.132,-0.47100000000000003,-0.0828,-0.000359,-0.0375,-0.244,-0.193,-0.16899999999999998,-0.19400001,-0.373,-0.23199999,-0.09920000300000001,-0.142,-0.20200001,-0.47600001
2020-09-19,-0.27399999999999997,-0.551,-0.0413,-0.0622,0.122,-0.132,-0.47,-0.0776,0.00259,-0.0354,-0.243,-0.193,-0.16699999999999998,-0.19400001,-0.373,-0.226,-0.0911,-0.133,-0.20100001,-0.47099999
2020-09-20,-0.275,-0.5429999999999999,-0.0379,-0.0597,0.127,-0.133,-0.469,-0.0725,0.00554,-0.0333,-0.242,-0.192,-0.16399999999999998,-0.192,-0.37200001,-0.226,-0.087300003,-0.13,-0.22400001,-0.46799999
2020-09-21,-0.276,-0.541,-0.0359,-0.0592,0.126,-0.129,-0.46799999999999997,-0.0725,0.013999999999999999,-0.0294,-0.242,-0.192,-0.16699999999999998,-0.192,-0.37200001,-0.22400001,-0.086099997,-0.131,-0.20200001,-0.46900001
2020-09-22,-0.276,-0.54,-0.0338,-0.0588,0.125,-0.126,-0.46799999999999997,-0.0726,0.0225,-0.0256,-0.243,-0.193,-0.17299999,-0.18899999999999997,-0.37200001,-0.23100001,-0.088100001,-0.153,-0.22,-0.47099999
2020-09-23,-0.27699999999999997,-0.5379999999999999,-0.0317,-0.0584,0.124,-0.12300000000000001,-0.467,-0.0727,0.031,-0.0217,-0.242,-0.192,-0.16899999999999998,-0.18799999,-0.37200001,-0.228,-0.087200001,-0.14399999,-0.20800000000000002,-0.47
2020-09-24,-0.27699999999999997,-0.537,-0.0296,-0.0579,0.12300000000000001,-0.12,-0.467,-0.0727,0.0394,-0.0179,-0.24100000000000002,-0.19,-0.16899999999999998,-0.18899999999999997,-0.37099999,-0.228,-0.08510000300000001,-0.15099999,-0.20600000000000002,-0.46900001
2020-09-25,-0.27699999999999997,-0.536,-0.0275,-0.0575,0.122,-0.11699999999999999,-0.466,-0.0728,0.0479,-0.013999999999999999,-0.24100000000000002,-0.19,-0.171,-0.19,-0.37,-0.228,-0.08800000000000001,-0.154,-0.19899999999999998,-0.46700001
2020-09-26,-0.278,-0.534,-0.0255,-0.057,0.121,-0.114,-0.465,-0.0728,0.0564,-0.0101,-0.24100000000000002,-0.19,-0.17,-0.18899999999999997,-0.37,-0.23100001,-0.093400002,-0.154,-0.20200001,-0.46599999
2020-09-27,-0.278,-0.5329999999999999,-0.0234,-0.0566,0.12,-0.111,-0.465,-0.0729,0.0648,-0.00627,-0.24100000000000002,-0.19,-0.17,-0.18899999999999997,-0.36899999,-0.228,-0.095700003,-0.153,-0.175,-0.465
